1.382412060301507761e+00 1.546033555874002445e+02 7.590156903282903045e+00
1.392286432160803944e+00 1.550653414919257784e+02 7.639163199619647848e+00
1.402160804020100571e+00 1.555187298369996256e+02 7.692340257429739481e+00
1.412035175879396975e+00 1.559639148756192810e+02 7.749961430996007650e+00
1.421909547738693602e+00 1.564012981921322876e+02 7.812279462743515701e+00
1.431783919597990007e+00 1.568312871248908777e+02 7.879524600473327922e+00
1.441658291457286412e+00 1.572542932021268030e+02 7.951903002579046920e+00
1.451532663316583038e+00 1.576707305973231144e+02 8.029595462776477177e+00
1.461407035175879443e+00 1.580810146102899125e+02 8.112756477327510041e+00
1.471281407035176070e+00 1.584855601798061571e+02 8.201513668079327246e+00
1.481155778894472252e+00 1.588847804335402998e+02 8.295967564541621542e+00
1.491030150753769101e+00 1.592790852806272710e+02 8.396191738131351556e+00
1.500904522613065284e+00 1.596688800520423115e+02 8.502233272130386155e+00
1.510778894472361911e+00 1.600545641935379422e+02 8.614113542439058691e+00
1.520653266331658315e+00 1.604365300156048875e+02 8.731829277029452996e+00
1.530527638190954720e+00 1.608151615045764231e+02 8.855353856617522723e+00
1.540402010050251347e+00 1.611908331985893597e+02 8.984638815388143129e+00
1.550276381909547752e+00 1.615639091317717657e+02 9.119615498842970069e+00
1.560150753768844378e+00 1.619347418496046487e+02 9.260196835696719475e+00
1.570025125628140783e+00 1.623036714980214015e+02 9.406279182208312051e+00
1.579899497487437410e+00 1.626710249883906840e+02 9.557744200019788750e+00
1.589773869346733814e+00 1.630371152401289123e+02 9.714460732241317231e+00
1.599648241206030441e+00 1.634022405022474800e+02 9.876286646861931473e+00
1.609522613065326624e+00 1.637666837547850491e+02 1.004307062129356787e+01
1.619396984924623029e+00 1.641307121905669248e+02 1.021465384669933307e+01
1.629271356783919655e+00 1.644945767774600540e+02 1.039087163549190329e+01
1.639145728643216060e+00 1.648585119007771596e+02 1.057155491988195450e+01
1.649020100502512687e+00 1.652227350851543974e+02 1.075653163343313601e+01
1.658894472361809092e+00 1.655874467948725055e+02 1.094562797118878805e+01
1.668768844221105718e+00 1.659528303111550827e+02 1.113866952705144087e+01
1.678643216080402123e+00 1.663190516847444940e+02 1.133548230965821091e+01
1.688517587939698528e+00 1.666862597615932486e+02 1.153589364008130680e+01
1.698391959798995154e+00 1.670545862793264575e+02 1.173973293628394998e+01
1.708266331658291337e+00 1.674241460317607846e+02 1.194683239046107381e+01
1.718140703517587964e+00 1.677950370985524273e+02 1.215702754617944770e+01
1.728015075376884369e+00 1.681673411367273729e+02 1.237015778278214384e+01
1.737889447236180995e+00 1.685411237307457100e+02 1.258606671470454330e+01
1.747763819095477400e+00 1.689164347974318332e+02 1.280460251344585920e+01
1.757638190954774027e+00 1.692933090420205531e+02 1.302561815975527004e+01
1.767512562814070431e+00 1.696717664613861700e+02 1.324897163336849815e+01
1.777386934673366836e+00 1.700518128904055573e+02 1.347452604728371917e+01
1.787261306532663463e+00 1.704334405873374294e+02 1.370214973315184182e+01
1.797135678391959868e+00 1.708166288539870834e+02 1.393171628391669259e+01
1.807010050251256494e+00 1.712013446864486639e+02 1.416310455940060109e+01
1.816884422110552677e+00 1.715875434521486795e+02 1.439619866003354254e+01
1.826758793969849526e+00 1.719751695889289920e+02 1.463088787349959574e+01
1.836633165829145709e+00 1.723641573219832424e+02 1.486706659860941215e+01
1.846507537688442335e+00 1.727544313944729311e+02 1.510463425029683293e+01
1.856381909547738740e+00 1.731459078077243703e+02 1.534349514923118463e+01
1.866256281407035145e+00 1.735384945670610364e+02 1.558355839916813679e+01
1.876130653266331771e+00 1.739320924293747623e+02 1.582473775481045131e+01
1.886005025125628176e+00 1.743265956487184667e+02 1.606695148262442885e+01
1.895879396984924803e+00 1.747218927163471562e+02 1.631012221677008966e+01
1.905753768844221208e+00 1.751178670918109219e+02 1.655417681201845070e+01
1.915628140703517834e+00 1.755143979218598247e+02 1.679904619529129661e+01
1.925502512562814017e+00 1.759113607441466911e+02 1.704466521721710137e+01
1.935376884422110866e+00 1.763086281728998301e+02 1.729097250490312021e+01
1.945251256281407048e+00 1.767060705639644311e+02 1.753791031692511737e+01
1.955125628140703453e+00 1.771035566568123159e+02 1.778542440136299518e+01
1.965000000000000080e+00 1.775009541913818794e+02 1.803346385755844139e+01
